"Localidade (Cod)";"Localidade";"Função (Cod/Desc)";"Subfunção (Cod/Desc)";"Despesa Executada (Favorecido)";"Despesa Executada (Subelemento)"
"5300000";"DISTRITO FEDERAL (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"1392706,2";"1392706,2"
"2907905";"CIPÓ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"450000";"450000"
"2503753";"CAJAZEIRINHAS";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"9000000";"NACIONAL";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"193287436,73";"193287436,73"
"4314902";"PORTO ALEGRE";"10 - SAÚDE";"128 - FORMAÇÃO DE RECURSOS HUMANOS";"6454866,38";"6454866,38"
"3552502";"SUZANO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"5200000";"GOIÁS (ESTADO)";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"5899606,09";"5899606,09"
"3509502";"CAMPINAS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1400000";"RORAIMA (ESTADO)";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2100000";"MARANHÃO (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"3864929,4";"3864929,4"
"1200351";"MARECHAL THAUMATURGO";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"300000";"300000"
"3129400";"IBERTIOGA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"239000";"239000"
"3150158";"PIEDADE DE CARATINGA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3304102";"PORCIÚNCULA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"5006606";"PONTA PORÃ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"300000";"300000"
"2100000";"MARANHÃO (ESTADO)";"10 - SAÚDE";"305 - VIGILÂNCIA EPIDEMIOLÓGICA";"34843400";"34843400"
"3304557";"RIO DE JANEIRO - RJ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"4500000";"4500000"
"3304557";"RIO DE JANEIRO - RJ";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2804508";"NOSSA SENHORA DA GLÓRIA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"250000";"250000"
"3159902";"SANTO ANTÔNIO DO AMPARO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1101401";"MONTE NEGRO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"300000";"300000"
"2100000";"MARANHÃO (ESTADO)";"16 - HABITAÇÃO";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"4211306";"NAVEGANTES";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"300000";"300000"
"4314100";"PASSO FUNDO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2707404";"PORTO DE PEDRAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"500000";"500000"
"3302858";"MESQUITA - RJ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4317509";"SANTO ÂNGELO";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"1600279";"LARANJAL DO JARI";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3102100";"ALTO RIO DOCE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4309506";"GUARANI DAS MISSÕES";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2903508";"BELO CAMPO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1501402";"BELÉM - PA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"300000";"300000"
"3543303";"RIBEIRÃO PIRES";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1200427";"RODRIGUES ALVES";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"3203130";"JOÃO NEIVA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3128709";"GUAXUPÉ";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2600104";"AFOGADOS DA INGAZEIRA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2204659";"ILHA GRANDE";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3548609";"SÃO BENTO DO SAPUCAÍ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2612208";"SALGUEIRO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1600303";"MACAPÁ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"15000000";"15000000"
"2919207";"LAURO DE FREITAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"350000";"350000"
"2601805";"BETÂNIA";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"4306007";"CRISSIUMAL";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3515103";"EMBU-GUAÇU";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3552502";"SUZANO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2604700";"CORRENTES";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3110301";"CALDAS";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"2914901";"ITACARÉ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3305703";"SUMIDOURO";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2304954";"GUAIÚBA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2611101";"PETROLINA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2603603";"CAMUTANGA";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"200000";"200000"
"2609105";"MACHADOS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1506187";"RONDON DO PARÁ";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2910800";"FEIRA DE SANTANA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"5215231";"NOVO GAMA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"4314902";"PORTO ALEGRE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"250000";"250000"
"5219753";"SANTO ANTÔNIO DO DESCOBERTO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3302452";"MACUCO";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"1200000";"ACRE (ESTADO)";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"5205406";"CERES";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"750000";"750000"
"3132701";"ITAMBACURI";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"5002803";"CARACOL - MS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3302106";"ITAOCARA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3109907";"CAETANÓPOLIS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2704302";"MACEIÓ";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3520426";"ILHA COMPRIDA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2802106";"ESTÂNCIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3145901";"OURO BRANCO - MG";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2907905";"CIPÓ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4121406";"REALEZA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2804904";"PACATUBA - SE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3156007";"RIO VERMELHO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2700409";"ATALAIA - AL";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4302808";"CAÇAPAVA DO SUL";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"200000";"200000"
"2310100";"PALMÁCIA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4318507";"SÃO JOSÉ DO NORTE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"98872,7";"98872,7"
"2805307";"PIRAMBU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1501725";"BRASIL NOVO";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"1501725";"BRASIL NOVO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3304524";"RIO DAS OSTRAS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1303403";"PARINTINS";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2701100";"BRANQUINHA";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2506905";"ITABAIANA - PB";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3529401";"MAUÁ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2310209";"PARACURU";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3117702";"CONCEIÇÃO DO RIO VERDE";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"4310108";"IGREJINHA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2304251";"CRUZ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"9000000";"NACIONAL";"10 - SAÚDE";"126 - TECNOLOGIA DA INFORMAÇÃO";"95948960,1";"95948960,1"
"3505302";"BARRA BONITA - SP";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1700000";"TOCANTINS (ESTADO)";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"135014652";"135014652"
"2600000";"PERNAMBUCO (ESTADO)";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"1200013";"ACRELÂNDIA";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"100000";"100000"
"4100000";"PARANÁ (ESTADO)";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"13774563,74";"13774563,74"
"2100000";"MARANHÃO (ESTADO)";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"371508983,42";"371508983,42"
"2900000";"BAHIA (ESTADO)";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"580424152,95";"580424152,95"
"3515194";"ESPÍRITO SANTO DO TURVO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1200000";"ACRE (ESTADO)";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"30624000";"30624000"
"2200000";"PIAUÍ (ESTADO)";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"12461202,2";"12461202,2"
"2400000";"RIO GRANDE DO NORTE (ESTADO)";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"140000";"140000"
"3303005";"MIRACEMA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3302601";"MANGARATIBA";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"200000";"200000"
"2806503";"SANTA ROSA DE LIMA - SE";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"1302603";"MANAUS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"450000";"450000"
"3513405";"CRUZEIRO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3139003";"MACHADO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2801306";"CAPELA - SE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1503093";"GOIANÉSIA DO PARÁ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1100296";"SANTA LUZIA D'OESTE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"5100000";"MATO GROSSO (ESTADO)";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2917003";"ITIÚBA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1500602";"ALTAMIRA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2304400";"FORTALEZA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"7140000";"7140000"
"3305000";"SÃO JOÃO DA BARRA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3205010";"SOORETAMA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"2609709";"OROBÓ";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"300000";"300000"
"1506559";"SANTA LUZIA DO PARÁ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3549805";"SÃO JOSÉ DO RIO PRETO";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"100000";"100000"
"3505351";"BARRA DO CHAPÉU";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1500000";"PARÁ (ESTADO)";"10 - SAÚDE";"573 - DIFUSÃO DO CONHECIMENTO CIENTÍFICO E TECNOLÓGICO";"500000";"500000"
"5004908";"JARAGUARI";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2109007";"PORTO FRANCO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2605905";"GAMELEIRA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3202504";"IBIRAÇU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3201308";"CARIACICA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2807501";"TOMAR DO GERU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2800000";"SERGIPE (ESTADO)";"16 - HABITAÇÃO";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3529005";"MARÍLIA";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3552809";"TABOÃO DA SERRA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"800000";"800000"
"2313807";"URUBURETAMA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"4128104";"UMUARAMA";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"2304400";"FORTALEZA";"10 - SAÚDE";"573 - DIFUSÃO DO CONHECIMENTO CIENTÍFICO E TECNOLÓGICO";"0";"0"
"4313409";"NOVO HAMBURGO";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"3161403";"SÃO FRANCISCO DO GLÓRIA";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"160000";"160000"
"3306206";"VASSOURAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"300000";"300000"
"3300506";"BOM JARDIM - RJ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3146107";"OURO PRETO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2605905";"GAMELEIRA";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3305505";"SAQUAREMA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3303906";"PETRÓPOLIS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"200000";"200000"
"3139102";"MADRE DE DEUS DE MINAS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"200000";"200000"
"2610509";"PASSIRA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"2402006";"CAICÓ";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"1000000";"1000000"
"2503001";"CAAPORÃ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"100000";"100000"
"2312601";"SÃO LUÍS DO CURU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1100262";"RIO CRESPO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2608602";"LAGOA DO OURO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3551504";"SERRANA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2507309";"JACARAÚ";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3500000";"SAO PAULO (ESTADO)";"10 - SAÚDE";"128 - FORMAÇÃO DE RECURSOS HUMANOS";"0";"0"
"4200000";"SANTA CATARINA (ESTADO)";"16 - HABITAÇÃO";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2602605";"BREJO DA MADRE DE DEUS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"4316907";"SANTA MARIA - RS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3548906";"SÃO CARLOS - SP";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"1507805";"SENADOR JOSÉ PORFÍRIO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2916005";"ITANHÉM";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1501782";"BREU BRANCO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"2804003";"MARUIM";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4219705";"XAXIM";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2919058";"LAJEDO DO TABOCAL";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1600303";"MACAPÁ";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"4323002";"VIAMÃO";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2914604";"IRECÊ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3167608";"SIMONÉSIA";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"1302405";"LÁBREA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3548906";"SÃO CARLOS - SP";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1100924";"CHUPINGUAIA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4301651";"BARÃO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3510203";"CAPÃO BONITO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"4122206";"RIO BRANCO DO SUL";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2104602";"GOVERNADOR EUGÊNIO BARROS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3526902";"LIMEIRA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3130051";"ICARAÍ DE MINAS";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"3133204";"ITANHOMI";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"2508109";"LAGOA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2615409";"TORITAMA";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"0";"0"
"2910503";"ENTRE RIOS - BA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3545001";"SALESÓPOLIS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"200000";"200000"
"2111300";"SÃO LUÍS";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4208401";"ITAPIRANGA - SC";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2905503";"CALDEIRÃO GRANDE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2606606";"IBIMIRIM";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3536208";"PARIQUERA-AÇU";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2605608";"FLORES";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2917508";"JACOBINA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3303856";"PATY DO ALFERES";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2209351";"SANTANA DO PIAUÍ";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3204104";"PINHEIROS";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2305407";"ICÓ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2500304";"ALAGOA GRANDE";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2608057";"JATOBÁ - PE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"3554953";"TUIUTI";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3550407";"SÃO PEDRO - SP";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"0";"0"
"2500000";"PARAÍBA (ESTADO)";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"4100000";"4100000"
"3520442";"ILHA SOLTEIRA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3300000";"RIO DE JANEIRO (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"8729228,02";"8729228,02"
"3302007";"ITAGUAÍ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"100000";"100000"
"4106902";"CURITIBA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"4080000";"4080000"
"2400000";"RIO GRANDE DO NORTE (ESTADO)";"10 - SAÚDE";"304 - VIGILÂNCIA SANITÁRIA";"1994689,06";"1994689,06"
"3205002";"SERRA";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"3143906";"MURIAÉ";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"4349499,95";"4349499,95"
"2300000";"CEARÁ (ESTADO)";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"500000";"500000"
"3301702";"DUQUE DE CAXIAS";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"0";"0"
"3557105";"VOTUPORANGA";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"499999";"499999"
"1400100";"BOA VISTA - RR";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2611606";"RECIFE";"10 - SAÚDE";"846 - OUTROS ENCARGOS ESPECIAIS";"0";"0"
"4122156";"RIO BONITO DO IGUAÇU";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"4317202";"SANTA ROSA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"100000";"100000"
"3500000";"SAO PAULO (ESTADO)";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"0";"0"
"2612109";"SALGADINHO - PE";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1500000";"PARÁ (ESTADO)";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"2610103";"PALMEIRINA";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2103802";"DOM PEDRO";"10 - SAÚDE";"302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL";"500000";"500000"
"2308500";"MOMBAÇA";"17 - SANEAMENTO";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2407401";"MARTINS";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"2105922";"LAGOA DO MATO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"2913101";"IBITITÁ";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"3500000";"SAO PAULO (ESTADO)";"10 - SAÚDE";"303 - SUPORTE PROFILÁTICO E TERAPÊUTICO";"638230870,02";"638230870,02"
"5008404";"VICENTINA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1300805";"BORBA";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"0";"0"
"1304260";"UARINI";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"0";"0"
"1302603";"MANAUS";"16 - HABITAÇÃO";"482 - HABITAÇÃO URBANA";"975000";"975000"
"3100104";"ABADIA DOS DOURADOS";"16 - HABITAÇÃO";"451 - INFRA-ESTRUTURA URBANA";"300000";"300000"
"2500000";"PARAÍBA (ESTADO)";"10 - SAÚDE";"511 - SANEAMENTO BÁSICO RURAL";"750000";"750000"
"5219357";"SANTA ISABEL - GO";"10 - SAÚDE";"512 - SANEAMENTO BÁSICO URBANO";"0";"0"
"1100205";"PORTO VELHO";"10 - SAÚDE";"301 - ATENÇÃO BÁSICA";"975821";"975821"
