"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"2210383","SÃO MIGUEL DA BAIXA GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4113759","LUNARDELLI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3204104","PINHEIROS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4321204","TAQUARA","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5107909","SINOP","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300680","BOA VISTA DO RAMOS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2911204","GANDU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2916005","ITANHÉM","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5004908","JARAGUARI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4214607","RIO DO OESTE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3551900","SEVERÍNIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2206803","NOSSA SENHORA DOS REMÉDIOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3510302","CAPELA DO ALTO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3157807","SANTA LUZIA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1600154","PEDRA BRANCA DO AMAPARI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200450","SENADOR GUIOMARD","10 - SAÚDE","301 - ATENÇÃO BÁSICA","90000","90000"
"5212105","JOVIÂNIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2920502","MARACÁS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4318465","SÃO JOSÉ DO HERVAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2601508","BELÉM DE MARIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2608750","LAGOA GRANDE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2929800","SAÚDE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1500701","ANAJÁS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2304202","CRATO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300144","APUÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4318309","SÃO GABRIEL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4106902","CURITIBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2516300","SUMÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1503754","JACAREACANGA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3204708","SÃO GABRIEL DA PALHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2904605","BRUMADO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2924900","PLANALTINO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2301505","ARNEIROZ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3116159","CHAPADA GAÚCHA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1400159","BONFIM","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4321808","TRÊS DE MAIO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3142205","MIRAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2105609","JOSELÂNDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2608602","LAGOA DO OURO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2929750","SAUBARA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2701902","CHÃ PRETA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3529401","MAUÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2604700","CORRENTES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1507508","SÃO JOÃO DO ARAGUAIA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3133501","ITAPECERICA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3127503","GONZAGA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2107001","MONTES ALTOS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2205805","LUZILÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2709301","UNIÃO DOS PALMARES","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3302056","ITALVA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2102556","CAMPESTRE DO MARANHÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2803005","ITABAIANINHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3528908","MARIÁPOLIS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2804409","NEÓPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2706448","PARIPUEIRA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2704104","LAGOA DA CANOA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9000000","NACIONAL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","123137236,85","123137236,85"
"9000000","NACIONAL","10 - SAÚDE","128 - FORMAÇÃO DE RECURSOS HUMANOS","157478658,51","157478658,51"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","261843373,22","261843373,22"
"9000000","NACIONAL","10 - SAÚDE","121 - PLANEJAMENTO E ORÇAMENTO","13947868","13947868"
"2917102","ITORORÓ","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2300000","CEARÁ (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","686340135,71","686340135,71"
"9000000","NACIONAL","10 - SAÚDE","124 - CONTROLE INTERNO","5681035,71","5681035,71"
"3304201","RESENDE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"9000000","NACIONAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","39002910,62","39002910,62"
"9400000","REGIÃO SUL","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","2291436,23","2291436,23"
"1600000","AMAPÁ (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","2274842,44","2274842,44"
"4110656","IRACEMA DO OESTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100411320","100411320"
"2307601","LIMOEIRO DO NORTE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3101508","ALÉM PARAÍBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4207502","INDAIAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3303401","NOVA FRIBURGO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","135000","135000"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","257537148,28","257537148,28"
"2300000","CEARÁ (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","1579000","1579000"
"2807105","SIMÃO DIAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","450000","450000"
"1600000","AMAPÁ (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3512803","COSMÓPOLIS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","360000","360000"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2300000","CEARÁ (ESTADO)","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2609105","MACHADOS","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","200000","200000"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","55411741,41","55411741,41"
"3301108","CANTAGALO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3518701","GUARUJÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3201209","CACHOEIRO DE ITAPEMIRIM","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","571 - DESENVOLVIMENTO CIENTÍFICO","24679342,38","24679342,38"
"2911907","IAÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"1301654","GUAJARÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"NÃO INFORMADO","NÃO INFORMADO","10 - SAÚDE","571 - DESENVOLVIMENTO CIENTÍFICO","0","0"
"3550308","SÃO PAULO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3509007","CAIEIRAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2920809","MARCIONÍLIO SOUZA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","135000","135000"
"3305554","SEROPÉDICA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3522901","ITAPUÍ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4115705","MATINHOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3301157","CARDOSO MOREIRA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3529401","MAUÁ","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3556453","VARGEM GRANDE PAULISTA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2922508","NAZARÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4125209","SÃO JORGE D'OESTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3100000","MINAS GERAIS (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","157674085,23","157674085,23"
"2111250","SÃO JOSÉ DOS BASÍLIOS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","1093692","1093692"
"2306306","ITAPAGÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5300108","BRASÍLIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","90000","90000"
"4200000","SANTA CATARINA (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","57538674","57538674"
"2916500","ITAPICURU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3301603","DUAS BARRAS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3521507","IRAPUÃ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4100000","PARANÁ (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3100401","ACAIACA","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","365 - EDUCAÇÃO INFANTIL","281218,62","281218,62"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"2311405","QUIXERAMOBIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","126000","126000"
"2910800","FEIRA DE SANTANA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","405000","405000"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","306 - ALIMENTAÇÃO E NUTRIÇÃO","0","0"
"3304128","QUATIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","90000","90000"
"3161502","SÃO GERALDO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1700000","TOCANTINS (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","400000","400000"
"2208809","REGENERAÇÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3300159","APERIBÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","87300","87300"
"2603504","CAMOCIM DE SÃO FÉLIX","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","135000","135000"
"2400000","RIO GRANDE DO NORTE (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","12130312","12130312"
"4312385","MONTE BELO DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4208401","ITAPIRANGA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"9400000","REGIÃO SUL","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3522109","ITANHAÉM","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4202503","BOM JARDIM DA SERRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1501402","BELÉM","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2500000","PARAÍBA (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","150000","150000"
"1500000","PARÁ (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","1099512,5","1099512,5"
"3301207","CARMO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","180000","180000"
"1500800","ANANINDEUA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"2309706","PACATUBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2501005","ARARUNA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1101203","MINISTRO ANDREAZZA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4205407","FLORIANÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3500303","AGUAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","90000","90000"
"3304607","SANTA MARIA MADALENA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2600302","AGRESTINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2800407","ARAUÁ","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","146250","146250"
"4304606","CANOAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2902609","BAIXA GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","270000","270000"
"3118601","CONTAGEM","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304128","QUATIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2606002","GARANHUNS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2305233","HORIZONTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","360000","360000"
"3114204","CARMO DO CAJURU","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","2500","2500"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","1999900","1999900"
"3538006","PINDAMONHANGABA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1500000","PARÁ (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","5048431","5048431"
"1100000","RONDÔNIA (ESTADO)","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2800000","SERGIPE (ESTADO)","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3306305","VOLTA REDONDA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1200401","RIO BRANCO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","7449999,37","7449999,37"
"1600808","VITÓRIA DO JARI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1100023","ARIQUEMES","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1100072","CORUMBIARA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3105509","BARÃO DE MONTE ALTO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","216000","216000"
"5104807","JACIARA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","315000","315000"
"3203304","MANTENÓPOLIS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3302205","ITAPERUNA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2931350","TEIXEIRA DE FREITAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200401","RIO BRANCO","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2701100","BRANQUINHA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2615409","TORITAMA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2916401","ITAPETINGA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3550308","SÃO PAULO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3306206","VASSOURAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3300159","APERIBÉ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","85500","85500"
"1200000","ACRE (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3504008","ASSIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3102001","ALTEROSA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","122 - ADMINISTRAÇÃO GERAL","1170000","1170000"
"2601706","BELO JARDIM","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","390000","390000"
"1200401","RIO BRANCO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","360000","360000"
"4309571","HERVEIRAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300456","BELFORD ROXO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4117305","ORTIGUEIRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3119302","COROMANDEL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2923050","NOVO TRIUNFO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"NÃO INFORMADO","NÃO INFORMADO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2800308","ARACAJU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2610905","PESQUEIRA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","390000","390000"
"5107800","SANTO ANTÔNIO DO LEVERGER","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","270000","270000"
"5102504","CÁCERES","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5103700","FELIZ NATAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","90000","90000"
"2505238","CUITÉ DE MAMANGUAPE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4306767","ELDORADO DO SUL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3304110","PORTO REAL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2801702","CRISTINÁPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2932101","UBAÍRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2610905","PESQUEIRA","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3101508","ALÉM PARAÍBA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","225000","225000"
"2501708","BARRA DE SÃO MIGUEL","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2707008","PINDOBA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4314803","PORTÃO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3528809","MARACAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2601102","ARARIPINA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2616506","XEXÉU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2611309","POMBOS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2912608","IBIQUERA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1508100","TUCURUÍ","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3102050","ALTO CAPARAÓ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3543253","RIBEIRÃO GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3507902","BROTAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2503506","CACIMBA DE DENTRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2604502","CHÃ GRANDE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","200000","200000"
"3546702","SANTA GERTRUDES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3140704","MATEUS LEME","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2906204","CANARANA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","90000","90000"
"3201506","COLATINA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3505005","BARÃO DE ANTONINA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2602100","BOM CONSELHO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3168408","TARUMIRIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600808","VITÓRIA DO JARI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","225000","225000"
"4321451","TEUTÔNIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2310258","PARAIPABA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2500304","ALAGOA GRANDE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","126000","126000"
"3303500","NOVA IGUAÇU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5003900","FIGUEIRÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2919157","LAPÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304144","QUEIMADOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200401","RIO BRANCO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","1458000","1458000"
"3553807","TAQUARITUBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3162575","SÃO JOÃO DO MANTENINHA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3305000","SÃO JOÃO DA BARRA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3532009","MORUNGABA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2101509","BARÃO DE GRAJAÚ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2702603","FEIRA GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3200000","ESPÍRITO SANTO (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","700000","700000"
"3302205","ITAPERUNA","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4303400","CAIÇARA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2803203","ITAPORANGA D'AJUDA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3205002","SERRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2211001","TERESINA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3520103","IGARAPAVA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"2504157","CASSERENGUE","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2909109","CORIBE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2905305","CAFARNAUM","10 - SAÚDE","301 - ATENÇÃO BÁSICA","206066,25","206066,25"
"2107803","PARNARAMA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4211702","ORLEANS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2609600","OLINDA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2511400","PICUÍ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2613800","SÃO VICENTE FERRER","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3303005","MIRACEMA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
