"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"5004700","IVINHEMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","5918624256,09","5918624256,09"
"2500000","PARAÍBA (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","4520000","4520000"
"9000000","NACIONAL","10 - SAÚDE","131 - COMUNICAÇÃO SOCIAL","118240012,9","118240012,9"
"3163706","SÃO LOURENÇO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","250000","250000"
"3304201","RESENDE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","114397391","114397391"
"3146107","OURO PRETO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3517505","GUAPIAÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"3543303","RIBEIRÃO PIRES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","400000","400000"
"2931301","TAPIRAMUTÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3202306","GUAÇUÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","250000","250000"
"2507507","JOÃO PESSOA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","2280000","2280000"
"2602803","BUÍQUE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3305752","TANGUÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2311405","QUIXERAMOBIM","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200000","ACRE (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2914703","ITABERABA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2312908","SOBRAL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2806909","SÃO FRANCISCO - SE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2400604","ALMINO AFONSO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","100000","100000"
"2301901","BARBALHA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2805208","PINHÃO - SE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302007","ITAGUAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3129004","GUIRICEMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","400000","400000"
"5203500","BOM JESUS DE GOIÁS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1501204","BAIÃO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"1200328","JORDÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"2708303","SÃO JOSÉ DA LAJE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3106200","BELO HORIZONTE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2610004","PALMARES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2704708","MARECHAL DEODORO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","1000000","1000000"
"2304657","GRAÇA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1501303","BARCARENA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1302009","ITAPIRANGA - AM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3500105","ADAMANTINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","195000","195000"
"5001904","BATAGUASSU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4206009","GOVERNADOR CELSO RAMOS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3159803","SANTA VITÓRIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2802908","ITABAIANA - SE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3306107","VALENÇA - RJ","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"5004809","JAPORÃ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"9000000","NACIONAL","10 - SAÚDE","331 - PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR","72898810,44","72898810,44"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","87775000","87775000"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","498000","498000"
"3300506","BOM JARDIM - RJ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4300000","RIO GRANDE DO SUL (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","99664020","99664020"
"4215307","SALETE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3203403","MIMOSO DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","400000","400000"
"3143302","MONTES CLAROS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2512077","POÇO DE JOSÉ DE MOURA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4316600","SANANDUVA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"1600000","AMAPÁ (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4100000","PARANÁ (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","8511362","8511362"
"3554508","TIETÊ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1200104","BRASILÉIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"3305208","SÃO PEDRO DA ALDEIA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","300000","300000"
"3202801","ITAPEMIRIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","100000","100000"
"3530607","MOGI DAS CRUZES","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3143302","MONTES CLAROS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1700000","1700000"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3301702","DUQUE DE CAXIAS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","1976600","1976600"
"5209937","INACIOLÂNDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2614006","SERRITA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","750000","750000"
"2803500","LAGARTO","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","212000","212000"
"2918308","JITAÚNA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2400505","ALEXANDRIA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","220000","220000"
"3126208","FORMOSO - MG","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3526100","JUQUIÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200401","RIO BRANCO - AC","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","30000000","30000000"
"2501534","BARAÚNA - PB","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5006309","PARANAÍBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3200300","ALFREDO CHAVES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2109551","RIBAMAR FIQUENE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4106555","CORUMBATAÍ DO SUL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5004601","ITAQUIRAÍ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3158953","SANTANA DO PARAÍSO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4125308","SÃO JORGE DO IVAÍ","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2517001","UMBUZEIRO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1302900","MAUÉS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3304201","RESENDE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"1200302","FEIJÓ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3201159","BREJETUBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2706901","PILAR - AL","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3102902","ANTÔNIO CARLOS - MG","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302858","MESQUITA - RJ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3530508","MOCOCA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1600535","PORTO GRANDE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3531902","MORRO AGUDO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304508","RIO DAS FLORES","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2930105","SENHOR DO BONFIM","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4322608","VENÂNCIO AIRES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2804805","NOSSA SENHORA DO SOCORRO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4118600","PAULA FREITAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"9500000","REGIÃO CENTRO OESTE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","1354383,33","1354383,33"
"3304508","RIO DAS FLORES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2803807","MALHADA DOS BOIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3515707","FERRAZ DE VASCONCELOS","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","200000","200000"
"2400000","RIO GRANDE DO NORTE (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","44506462,41","44506462,41"
"1700000","TOCANTINS (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","10304055","10304055"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","3879559","3879559"
"3305133","SÃO JOSÉ DE UBÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2925501","PRADO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4213609","PORTO UNIÃO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"2408102","NATAL","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","250000","250000"
"4100000","PARANÁ (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2109700","SAMBAÍBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1505650","PLACAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2900000","BAHIA (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","750000","750000"
"3304003","PIRAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2919157","LAPÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","250000","250000"
"1505908","PORTO DE MOZ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4124103","SANTO ANTÔNIO DA PLATINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","500000","500000"
"3205150","VILA PAVÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3124005","ERVÁLIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1500859","ANAPU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3153202","PRESIDENTE JUSCELINO - MG","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1600204","CALÇOENE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2405801","JOÃO CÂMARA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4108908","GUAIRAÇÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3500709","AGUDOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3306107","VALENÇA - RJ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3133303","ITAOBIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5204607","CAMPESTRE DE GOIÁS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3548708","SÃO BERNARDO DO CAMPO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3133105","ITANHANDU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3170404","UNAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4124103","SANTO ANTÔNIO DA PLATINA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3508009","BURI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3301306","CASIMIRO DE ABREU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"9000000","NACIONAL","10 - SAÚDE","122 - ADMINISTRAÇÃO GERAL","6224349858,41","6224349858,42"
"3551702","SERTÃOZINHO - SP","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","100000","100000"
"9300000","REGIÃO SUDESTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","248265660,02","248265660,02"
"2102556","CAMPESTRE DO MARANHÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3301900","ITABORAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2604502","CHÃ GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301801","ENGENHEIRO PAULO DE FRONTIN","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","200000","200000"
"3541406","PRESIDENTE PRUDENTE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"2920106","MAIRI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3155504","RIO PARANAÍBA","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3527306","LOUVEIRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","350000","350000"
"2606200","GOIANA","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3305133","SÃO JOSÉ DE UBÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3302700","MARICÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2102606","CÂNDIDO MENDES","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3513306","CRUZÁLIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2105906","LAGO VERDE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3548203","SANTO ANTÔNIO DO PINHAL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","500000","500000"
"3305307","SÃO SEBASTIÃO DO ALTO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3304144","QUEIMADOS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3169000","TOCANTINS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","400000","400000"
"2900000","BAHIA (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","303600","303600"
"2309805","PACOTI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2613305","SÃO JOAQUIM DO MONTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3113107","CARANAÍBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3143203","MONTE SANTO DE MINAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","200000","200000"
"2901205","ANAGÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2102358","BURITIRANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2616506","XEXÉU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2602100","BOM CONSELHO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"4203956","CAPIVARI DE BAIXO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300706","BOCA DO ACRE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"4202107","BARRA VELHA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3124104","ESMERALDAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3548807","SÃO CAETANO DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","1000000","1000000"
"4309654","HULHA NEGRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3305208","SÃO PEDRO DA ALDEIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","300000","300000"
"3113206","CARANDAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3145877","ORIZÂNIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2610905","PESQUEIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2612406","SANHARÓ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2500000","PARAÍBA (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","81430891","81430891"
"2704708","MARECHAL DEODORO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3546207","SANTA CRUZ DA CONCEIÇÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3200000","ESPÍRITO SANTO (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","41815100","41815100"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","419430704,1","419430704,1"
"2300200","ACARAÚ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"2708006","SANTANA DO IPANEMA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"4117222","NOVA SANTA ROSA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","150000","150000"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","2465750","2465750"
"3512803","COSMÓPOLIS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3205101","VIANA - ES","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3139409","MANHUAÇU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"2807105","SIMÃO DIAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3552205","SOROCABA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","175000","175000"
"3501103","ALTO ALEGRE - SP","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4216008","SÃO CARLOS - SC","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600303","MACAPÁ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3520103","IGARAPAVA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2603504","CAMOCIM DE SÃO FÉLIX","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3549409","SÃO JOAQUIM DA BARRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","102565","102565"
"1303007","NHAMUNDÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3523107","ITAQUAQUECETUBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2910800","FEIRA DE SANTANA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5210000","INHUMAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","50000","50000"
"2703601","JAPARATINGA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5002001","BATAYPORÃ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3535903","PARANAPUÃ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1302900","MAUÉS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3136702","JUIZ DE FORA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3305000","SÃO JOÃO DA BARRA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4211900","PALHOÇA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"2914406","IRAQUARA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3543907","RIO CLARO - SP","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","180000","180000"
"2801603","CEDRO DE SÃO JOÃO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2112274","TUFILÂNDIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1506708","SANTANA DO ARAGUAIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3518701","GUARUJÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","150000","150000"
"3300233","ARMAÇÃO DOS BÚZIOS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2307650","MARACANAÚ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3105509","BARÃO DE MONTE ALTO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2305233","HORIZONTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4101408","APUCARANA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1303601","SANTA ISABEL DO RIO NEGRO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3540754","POTIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2919553","LUÍS EDUARDO MAGALHÃES","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2311207","POTENGI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1502301","CAPITÃO POÇO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3136900","JURUAIA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2610301","PARANATAMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304201","RESENDE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1500000","PARÁ (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","324887000","324887000"
"1100023","ARIQUEMES","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","3857000","3857000"
"2400000","RIO GRANDE DO NORTE (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","47495427","47495427"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","477633842,96","477633842,96"
"3534708","OURINHOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","550000","550000"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3171303","VIÇOSA - MG","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"3101102","AIMORÉS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","300000","300000"
"2902203","ARAMARI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2601904","BEZERROS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"3503208","ARARAQUARA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","200000","200000"
"2100105","AFONSO CUNHA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3545209","SALTO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2800209","AQUIDABÃ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3170800","VÁRZEA DA PALMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3202108","ECOPORANGA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3302304","LAJE DO MURIAÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2920502","MARACÁS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1700000","TOCANTINS (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","1688984","1688984"
"4200000","SANTA CATARINA (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"5106372","PEDRA PRETA - MT","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304102","PORCIÚNCULA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"2927903","SANTA INÊS - BA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
