"";"COD6D";"race";"COD7D";"Municipio";"population";"icsap_n";"it_n";"icsap_prop";"icsap_rate"
"49";"110009";"Amarela";"1100098";"Espigão D'Oeste (RO)";435;0;0;NA;0
"50";"110009";"Branca";"1100098";"Espigão D'Oeste (RO)";13090;395;1532;0,257832898172324;301,757066462949
"51";"110009";"Indígena";"1100098";"Espigão D'Oeste (RO)";391;47;129;0,364341085271318;1202,04603580563
"52";"110009";"NI";"1100098";"Espigão D'Oeste (RO)";0;15;97;0,154639175257732;Inf
"53";"110009";"Parda";"1100098";"Espigão D'Oeste (RO)";13130;39;207;0,188405797101449;29,7029702970297
"54";"110009";"Preta";"1100098";"Espigão D'Oeste (RO)";1683;0;8;0;0
"55";"110010";"Amarela";"1100106";"Guajará-Mirim (RO)";623;0;0;NA;0
"56";"110010";"Branca";"1100106";"Guajará-Mirim (RO)";8920;2;25;0,08;2,24215246636771
"57";"110010";"Indígena";"1100106";"Guajará-Mirim (RO)";3998;198;395;0,50126582278481;495,247623811906
"58";"110010";"NI";"1100106";"Guajará-Mirim (RO)";0;37;194;0,190721649484536;Inf
"59";"110010";"Parda";"1100106";"Guajará-Mirim (RO)";25010;830;1637;0,507025045815516;331,867253098761
"60";"110010";"Preta";"1100106";"Guajará-Mirim (RO)";3105;3;6;0,5;9,66183574879227
"61";"110011";"Amarela";"1100114";"Jaru (RO)";656;0;1;0;0
"62";"110011";"Branca";"1100114";"Jaru (RO)";17095;20;70;0,285714285714286;11,6993272886809
"63";"110011";"Indígena";"1100114";"Jaru (RO)";67;2;5;0,4;298,507462686567
"64";"110011";"NI";"1100114";"Jaru (RO)";0;693;1607;0,431238332296204;Inf
"65";"110011";"Parda";"1100114";"Jaru (RO)";29960;63;345;0,182608695652174;21,0280373831776
"66";"110011";"Preta";"1100114";"Jaru (RO)";4227;3;16;0,1875;7,097232079489
"67";"110012";"Amarela";"1100122";"Ji-Paraná (RO)";1747;2;3;0,666666666666667;11,4481969089868
"68";"110012";"Branca";"1100122";"Ji-Paraná (RO)";46199;63;240;0,2625;13,6366588021386
"69";"110012";"Indígena";"1100122";"Ji-Paraná (RO)";1130;16;30;0,533333333333333;141,592920353982
"70";"110012";"NI";"1100122";"Ji-Paraná (RO)";0;131;558;0,234767025089606;Inf
"71";"110012";"Parda";"1100122";"Ji-Paraná (RO)";59943;2318;6165;0,375993511759935;386,700698997381
"72";"110012";"Preta";"1100122";"Ji-Paraná (RO)";7591;16;57;0,280701754385965;21,0775918851271
"73";"110013";"Amarela";"1100130";"Machadinho D'Oeste (RO)";351;0;0;NA;0
"74";"110013";"Branca";"1100130";"Machadinho D'Oeste (RO)";9963;5;28;0,178571428571429;5,01856870420556
"75";"110013";"Indígena";"1100130";"Machadinho D'Oeste (RO)";32;0;1;0;0
"76";"110013";"NI";"1100130";"Machadinho D'Oeste (RO)";0;587;1255;0,467729083665339;Inf
"77";"110013";"Parda";"1100130";"Machadinho D'Oeste (RO)";18445;207;547;0,378427787934186;112,225535375441
"78";"110013";"Preta";"1100130";"Machadinho D'Oeste (RO)";2344;1;4;0,25;4,26621160409556
"79";"110014";"Amarela";"1100148";"Nova Brasilândia D'Oeste (RO)";187;0;1;0;0
"80";"110014";"Branca";"1100148";"Nova Brasilândia D'Oeste (RO)";8225;14;69;0,202898550724638;17,0212765957447
"81";"110014";"Indígena";"1100148";"Nova Brasilândia D'Oeste (RO)";69;0;0;NA;0
"82";"110014";"NI";"1100148";"Nova Brasilândia D'Oeste (RO)";0;761;1522;0,5;Inf
"83";"110014";"Parda";"1100148";"Nova Brasilândia D'Oeste (RO)";10160;17;62;0,274193548387097;16,7322834645669
"84";"110014";"Preta";"1100148";"Nova Brasilândia D'Oeste (RO)";1233;8;8;1;64,882400648824
"85";"110015";"Amarela";"1100155";"Ouro Preto do Oeste (RO)";394;0;0;NA;0
"86";"110015";"Branca";"1100155";"Ouro Preto do Oeste (RO)";13956;6;54;0,111111111111111;4,29922613929493
"87";"110015";"Indígena";"1100155";"Ouro Preto do Oeste (RO)";113;0;0;NA;0
"88";"110015";"NI";"1100155";"Ouro Preto do Oeste (RO)";0;1473;2948;0,49966078697422;Inf
"89";"110015";"Parda";"1100155";"Ouro Preto do Oeste (RO)";20447;45;294;0,153061224489796;22,0081185503986
"90";"110015";"Preta";"1100155";"Ouro Preto do Oeste (RO)";3018;0;5;0;0
"91";"110018";"Amarela";"1100189";"Pimenta Bueno (RO)";475;0;0;NA;0
"92";"110018";"Branca";"1100189";"Pimenta Bueno (RO)";13502;4;48;0,0833333333333333;2,96252407050807
"93";"110018";"Indígena";"1100189";"Pimenta Bueno (RO)";331;0;0;NA;0
"94";"110018";"NI";"1100189";"Pimenta Bueno (RO)";0;1230;2452;0,50163132137031;Inf
"95";"110018";"Parda";"1100189";"Pimenta Bueno (RO)";17652;35;246;0,142276422764228;19,8277815544981
"96";"110018";"Preta";"1100189";"Pimenta Bueno (RO)";1862;1;6;0,166666666666667;5,37056928034372
"97";"110020";"Amarela";"1100205";"Porto Velho (RO)";7531;2;12;0,166666666666667;2,65568981542956
"98";"110020";"Branca";"1100205";"Porto Velho (RO)";124355;54;546;0,0989010989010989;4,342406819187
"99";"110020";"Indígena";"1100205";"Porto Velho (RO)";1411;1;13;0,0769230769230769;7,0871722182849
"100";"110020";"NI";"1100205";"Porto Velho (RO)";148;1392;7309;0,190450129976741;94054,0540540541
"101";"110020";"Parda";"1100205";"Porto Velho (RO)";264639;999;6041;0,165369971858964;37,7495380499473
"102";"110020";"Preta";"1100205";"Porto Velho (RO)";30443;22;79;0,278481012658228;7,22662024110633
"103";"110025";"Amarela";"1100254";"Presidente Médici (RO)";261;0;0;NA;0
"104";"110025";"Branca";"1100254";"Presidente Médici (RO)";8687;102;212;0,481132075471698;117,416829745597
"105";"110025";"Indígena";"1100254";"Presidente Médici (RO)";27;0;1;0;0
"106";"110025";"NI";"1100254";"Presidente Médici (RO)";0;104;236;0,440677966101695;Inf
"107";"110025";"Parda";"1100254";"Presidente Médici (RO)";12278;379;892;0,424887892376682;308,682195797361
"108";"110025";"Preta";"1100254";"Presidente Médici (RO)";1066;12;22;0,545454545454545;112,570356472795
"109";"110026";"Amarela";"1100262";"Rio Crespo (RO)";19;0;0;NA;0
"110";"110026";"Branca";"1100262";"Rio Crespo (RO)";1399;0;7;0;0
"111";"110026";"Indígena";"1100262";"Rio Crespo (RO)";1;0;0;NA;0
"112";"110026";"NI";"1100262";"Rio Crespo (RO)";0;1;3;0,333333333333333;Inf
"113";"110026";"Parda";"1100262";"Rio Crespo (RO)";1665;12;44;0,272727272727273;72,0720720720721
"114";"110026";"Preta";"1100262";"Rio Crespo (RO)";232;1;1;1;43,1034482758621
"115";"110028";"Amarela";"1100288";"Rolim de Moura (RO)";669;1;3;0,333333333333333;14,9476831091181
"116";"110028";"Branca";"1100288";"Rolim de Moura (RO)";20693;21;97;0,216494845360825;10,148359348572
"117";"110028";"Indígena";"1100288";"Rolim de Moura (RO)";83;0;1;0;0
"118";"110028";"NI";"1100288";"Rolim de Moura (RO)";0;2011;4078;0,493133889161354;Inf
"119";"110028";"Parda";"1100288";"Rolim de Moura (RO)";26034;42;212;0,19811320754717;16,1327494814473
"120";"110028";"Preta";"1100288";"Rolim de Moura (RO)";3169;3;8;0,375;9,46670874092774
"121";"110029";"Amarela";"1100296";"Santa Luzia D'Oeste (RO)";183;0;1;0;0
"122";"110029";"Branca";"1100296";"Santa Luzia D'Oeste (RO)";3365;2;5;0,4;5,94353640416047
"123";"110029";"Indígena";"1100296";"Santa Luzia D'Oeste (RO)";9;0;0;NA;0
"124";"110029";"NI";"1100296";"Santa Luzia D'Oeste (RO)";0;129;362;0,356353591160221;Inf
"125";"110029";"Parda";"1100296";"Santa Luzia D'Oeste (RO)";4826;3;21;0,142857142857143;6,21632822213013
"126";"110029";"Preta";"1100296";"Santa Luzia D'Oeste (RO)";503;0;1;0;0
"127";"110030";"Amarela";"1100304";"Vilhena (RO)";789;0;2;0;0
"128";"110030";"Branca";"1100304";"Vilhena (RO)";34656;39;154;0,253246753246753;11,2534626038781
"129";"110030";"Indígena";"1100304";"Vilhena (RO)";476;24;122;0,19672131147541;504,201680672269
"130";"110030";"NI";"1100304";"Vilhena (RO)";0;111;454;0,244493392070485;Inf
"131";"110030";"Parda";"1100304";"Vilhena (RO)";36028;1462;3720;0,393010752688172;405,795492394804
"132";"110030";"Preta";"1100304";"Vilhena (RO)";4253;5;14;0,357142857142857;11,7564072419469
"133";"110032";"Amarela";"1100320";"São Miguel do Guaporé (RO)";300;0;1;0;0
"134";"110032";"Branca";"1100320";"São Miguel do Guaporé (RO)";8419;13;40;0,325;15,4412638080532
"135";"110032";"Indígena";"1100320";"São Miguel do Guaporé (RO)";126;0;0;NA;0
"136";"110032";"NI";"1100320";"São Miguel do Guaporé (RO)";0;381;1391;0,273903666427031;Inf
"137";"110032";"Parda";"1100320";"São Miguel do Guaporé (RO)";11610;24;122;0,19672131147541;20,671834625323
"138";"110032";"Preta";"1100320";"São Miguel do Guaporé (RO)";1373;1;8;0,125;7,28332119446468
"139";"110033";"Amarela";"1100338";"Nova Mamoré (RO)";458;0;0;NA;0
"140";"110033";"Branca";"1100338";"Nova Mamoré (RO)";6312;90;196;0,459183673469388;142,585551330798
"141";"110033";"Indígena";"1100338";"Nova Mamoré (RO)";310;36;68;0,529411764705882;1161,29032258065
"142";"110033";"NI";"1100338";"Nova Mamoré (RO)";0;55;167;0,329341317365269;Inf
"143";"110033";"Parda";"1100338";"Nova Mamoré (RO)";14416;256;585;0,437606837606838;177,580466148724
"144";"110033";"Preta";"1100338";"Nova Mamoré (RO)";1050;3;10;0,3;28,5714285714286
"145";"110034";"Amarela";"1100346";"Alvorada D'Oeste (RO)";216;0;0;NA;0
"146";"110034";"Branca";"1100346";"Alvorada D'Oeste (RO)";6197;3;14;0,214285714285714;4,84105212199451
"147";"110034";"Indígena";"1100346";"Alvorada D'Oeste (RO)";15;0;0;NA;0
"148";"110034";"NI";"1100346";"Alvorada D'Oeste (RO)";0;12;63;0,19047619047619;Inf
"149";"110034";"Parda";"1100346";"Alvorada D'Oeste (RO)";9283;510;1406;0,362731152204836;549,391360551546
"150";"110034";"Preta";"1100346";"Alvorada D'Oeste (RO)";1142;1;7;0,142857142857143;8,75656742556918
"151";"110037";"Amarela";"1100379";"Alto Alegre dos Parecis (RO)";164;1;3;0,333333333333333;60,9756097560976
"152";"110037";"Branca";"1100379";"Alto Alegre dos Parecis (RO)";4707;105;163;0,644171779141104;223,072020395156
"153";"110037";"Indígena";"1100379";"Alto Alegre dos Parecis (RO)";53;0;0;NA;0
"154";"110037";"NI";"1100379";"Alto Alegre dos Parecis (RO)";0;75;207;0,36231884057971;Inf
"155";"110037";"Parda";"1100379";"Alto Alegre dos Parecis (RO)";7020;334;578;0,577854671280277;475,783475783476
"156";"110037";"Preta";"1100379";"Alto Alegre dos Parecis (RO)";872;24;50;0,48;275,229357798165
"157";"110040";"Amarela";"1100403";"Alto Paraíso (RO)";467;0;0;NA;0
"158";"110040";"Branca";"1100403";"Alto Paraíso (RO)";6296;10;19;0,526315789473684;15,8831003811944
"159";"110040";"Indígena";"1100403";"Alto Paraíso (RO)";16;0;0;NA;0
"160";"110040";"NI";"1100403";"Alto Paraíso (RO)";0;8;69;0,115942028985507;Inf
"161";"110040";"Parda";"1100403";"Alto Paraíso (RO)";9221;385;757;0,508586525759577;417,525214185012
"162";"110040";"Preta";"1100403";"Alto Paraíso (RO)";1135;2;8;0,25;17,6211453744493
"163";"110045";"Amarela";"1100452";"Buritis (RO)";513;1;1;1;19,4931773879142
"164";"110045";"Branca";"1100452";"Buritis (RO)";12007;7;28;0,25;5,82993253935204
"165";"110045";"Indígena";"1100452";"Buritis (RO)";39;0;0;NA;0
"166";"110045";"NI";"1100452";"Buritis (RO)";0;16;130;0,123076923076923;Inf
"167";"110045";"Parda";"1100452";"Buritis (RO)";17688;45;304;0,148026315789474;25,4409769335142
"168";"110045";"Preta";"1100452";"Buritis (RO)";2136;0;1;0;0
"169";"110050";"Amarela";"1100502";"Novo Horizonte do Oeste (RO)";67;0;0;NA;0
"170";"110050";"Branca";"1100502";"Novo Horizonte do Oeste (RO)";4235;9;31;0,290322580645161;21,2514757969303
"171";"110050";"Indígena";"1100502";"Novo Horizonte do Oeste (RO)";30;0;0;NA;0
"172";"110050";"NI";"1100502";"Novo Horizonte do Oeste (RO)";0;376;644;0,583850931677019;Inf
"173";"110050";"Parda";"1100502";"Novo Horizonte do Oeste (RO)";5135;13;30;0,433333333333333;25,3164556962025
"174";"110050";"Preta";"1100502";"Novo Horizonte do Oeste (RO)";773;0;0;NA;0
"175";"110060";"Amarela";"1100601";"Cacaulândia (RO)";99;0;0;NA;0
"176";"110060";"Branca";"1100601";"Cacaulândia (RO)";1884;34;67;0,507462686567164;180,467091295117
"177";"110060";"Indígena";"1100601";"Cacaulândia (RO)";5;0;0;NA;0
"178";"110060";"NI";"1100601";"Cacaulândia (RO)";0;13;33;0,393939393939394;Inf
"179";"110060";"Parda";"1100601";"Cacaulândia (RO)";3110;161;310;0,519354838709677;517,684887459807
"180";"110060";"Preta";"1100601";"Cacaulândia (RO)";638;13;26;0,5;203,761755485893
"181";"110070";"Amarela";"1100700";"Campo Novo de Rondônia (RO)";66;1;2;0,5;151,515151515152
"182";"110070";"Branca";"1100700";"Campo Novo de Rondônia (RO)";4206;78;142;0,549295774647887;185,449358059914
"183";"110070";"Indígena";"1100700";"Campo Novo de Rondônia (RO)";9;0;0;NA;0
"184";"110070";"NI";"1100700";"Campo Novo de Rondônia (RO)";0;13;50;0,26;Inf
"185";"110070";"Parda";"1100700";"Campo Novo de Rondônia (RO)";6905;514;887;0,579481397970688;744,388124547429
"186";"110070";"Preta";"1100700";"Campo Novo de Rondônia (RO)";1479;7;9;0,777777777777778;47,3292765382015
"187";"110080";"Amarela";"1100809";"Candeias do Jamari (RO)";320;0;0;NA;0
"188";"110080";"Branca";"1100809";"Candeias do Jamari (RO)";4836;3;29;0,103448275862069;6,20347394540943
"189";"110080";"Indígena";"1100809";"Candeias do Jamari (RO)";13;0;1;0;0
"190";"110080";"NI";"1100809";"Candeias do Jamari (RO)";0;45;244;0,184426229508197;Inf
"191";"110080";"Parda";"1100809";"Candeias do Jamari (RO)";13407;47;281;0,167259786476868;35,0563138658909
"192";"110080";"Preta";"1100809";"Candeias do Jamari (RO)";1203;0;4;0;0
"193";"110090";"Amarela";"1100908";"Castanheiras (RO)";5;1;2;0,5;2000
"194";"110090";"Branca";"1100908";"Castanheiras (RO)";1414;0;6;0;0
"195";"110090";"Indígena";"1100908";"Castanheiras (RO)";0;0;0;NA;NA
"196";"110090";"NI";"1100908";"Castanheiras (RO)";0;68;143;0,475524475524476;Inf
"197";"110090";"Parda";"1100908";"Castanheiras (RO)";1936;4;16;0,25;20,6611570247934
"198";"110090";"Preta";"1100908";"Castanheiras (RO)";220;0;0;NA;0
"199";"110092";"Amarela";"1100924";"Chupinguaia (RO)";29;0;1;0;0
"200";"110092";"Branca";"1100924";"Chupinguaia (RO)";2712;3;10;0,3;11,0619469026549
"201";"110092";"Indígena";"1100924";"Chupinguaia (RO)";235;0;2;0;0
"202";"110092";"NI";"1100924";"Chupinguaia (RO)";0;14;35;0,4;Inf
"203";"110092";"Parda";"1100924";"Chupinguaia (RO)";4829;65;192;0,338541666666667;134,603437564713
"204";"110092";"Preta";"1100924";"Chupinguaia (RO)";496;1;3;0,333333333333333;20,1612903225806
"205";"110094";"Amarela";"1100940";"Cujubim (RO)";178;9;12;0,75;505,61797752809
"206";"110094";"Branca";"1100940";"Cujubim (RO)";4845;64;94;0,680851063829787;132,094943240454
"207";"110094";"Indígena";"1100940";"Cujubim (RO)";3;0;0;NA;0
"208";"110094";"NI";"1100940";"Cujubim (RO)";0;7;50;0,14;Inf
"209";"110094";"Parda";"1100940";"Cujubim (RO)";9384;86;296;0,290540540540541;91,6453537936914
"210";"110094";"Preta";"1100940";"Cujubim (RO)";1444;7;8;0,875;48,4764542936288
"211";"110100";"Amarela";"1101005";"Governador Jorge Teixeira (RO)";72;1;1;1;138,888888888889
"212";"110100";"Branca";"1101005";"Governador Jorge Teixeira (RO)";3506;23;51;0,450980392156863;65,6018254420993
"213";"110100";"Indígena";"1101005";"Governador Jorge Teixeira (RO)";86;1;1;1;116,279069767442
"214";"110100";"NI";"1101005";"Governador Jorge Teixeira (RO)";0;231;483;0,478260869565217;Inf
"215";"110100";"Parda";"1101005";"Governador Jorge Teixeira (RO)";6162;158;279;0,566308243727599;256,410256410256
"216";"110100";"Preta";"1101005";"Governador Jorge Teixeira (RO)";686;8;13;0,615384615384615;116,618075801749
"217";"110110";"Amarela";"1101104";"Itapuã do Oeste (RO)";111;0;0;NA;0
"218";"110110";"Branca";"1101104";"Itapuã do Oeste (RO)";2278;2;12;0,166666666666667;8,77963125548727
"219";"110110";"Indígena";"1101104";"Itapuã do Oeste (RO)";25;0;0;NA;0
"220";"110110";"NI";"1101104";"Itapuã do Oeste (RO)";0;12;70;0,171428571428571;Inf
"221";"110110";"Parda";"1101104";"Itapuã do Oeste (RO)";5528;20;106;0,188679245283019;36,1794500723589
"222";"110110";"Preta";"1101104";"Itapuã do Oeste (RO)";624;2;2;1;32,0512820512821
"223";"110120";"Amarela";"1101203";"Ministro Andreazza (RO)";79;0;0;NA;0
"224";"110120";"Branca";"1101203";"Ministro Andreazza (RO)";4631;100;210;0,476190476190476;215,936082919456
"225";"110120";"Indígena";"1101203";"Ministro Andreazza (RO)";17;0;0;NA;0
"226";"110120";"NI";"1101203";"Ministro Andreazza (RO)";0;85;157;0,54140127388535;Inf
"227";"110120";"Parda";"1101203";"Ministro Andreazza (RO)";5017;138;299;0,461538461538462;275,064779748854
"228";"110120";"Preta";"1101203";"Ministro Andreazza (RO)";608;7;12;0,583333333333333;115,131578947368
"229";"110130";"Amarela";"1101302";"Mirante da Serra (RO)";178;2;4;0,5;112,359550561798
"230";"110130";"Branca";"1101302";"Mirante da Serra (RO)";4592;257;451;0,569844789356984;559,668989547038
"231";"110130";"Indígena";"1101302";"Mirante da Serra (RO)";162;0;1;0;0
"232";"110130";"NI";"1101302";"Mirante da Serra (RO)";0;23;119;0,19327731092437;Inf
"233";"110130";"Parda";"1101302";"Mirante da Serra (RO)";6322;233;465;0,501075268817204;368,5542549826
"234";"110130";"Preta";"1101302";"Mirante da Serra (RO)";624;7;14;0,5;112,179487179487
"235";"110140";"Amarela";"1101401";"Monte Negro (RO)";93;11;20;0,55;1182,79569892473
"236";"110140";"Branca";"1101401";"Monte Negro (RO)";4743;418;636;0,657232704402516;881,298756061564
"237";"110140";"Indígena";"1101401";"Monte Negro (RO)";12;0;0;NA;0
"238";"110140";"NI";"1101401";"Monte Negro (RO)";0;479;815;0,587730061349693;Inf
"239";"110140";"Parda";"1101401";"Monte Negro (RO)";8335;730;1347;0,541945063103192;875,824835032993
"240";"110140";"Preta";"1101401";"Monte Negro (RO)";908;34;68;0,5;374,449339207048
"241";"110143";"Amarela";"1101435";"Nova União (RO)";63;0;0;NA;0
"242";"110143";"Branca";"1101435";"Nova União (RO)";2562;9;23;0,391304347826087;35,1288056206089
"243";"110143";"Indígena";"1101435";"Nova União (RO)";0;0;1;0;NA
"244";"110143";"NI";"1101435";"Nova União (RO)";0;129;552;0,233695652173913;Inf
"245";"110143";"Parda";"1101435";"Nova União (RO)";4374;27;100;0,27;61,7283950617284
"246";"110143";"Preta";"1101435";"Nova União (RO)";494;0;0;NA;0
"247";"110145";"Amarela";"1101450";"Parecis (RO)";9;0;1;0;0
"248";"110145";"Branca";"1101450";"Parecis (RO)";2169;35;60;0,583333333333333;161,364684186261
"249";"110145";"Indígena";"1101450";"Parecis (RO)";35;0;0;NA;0
"250";"110145";"NI";"1101450";"Parecis (RO)";0;29;82;0,353658536585366;Inf
"251";"110145";"Parda";"1101450";"Parecis (RO)";2217;25;50;0,5;112,7649977447
"252";"110145";"Preta";"1101450";"Parecis (RO)";380;10;14;0,714285714285714;263,157894736842
"253";"110146";"Amarela";"1101468";"Pimenteiras do Oeste (RO)";46;0;0;NA;0
"254";"110146";"Branca";"1101468";"Pimenteiras do Oeste (RO)";829;12;22;0,545454545454545;144,75271411339
"255";"110146";"Indígena";"1101468";"Pimenteiras do Oeste (RO)";14;0;0;NA;0
"256";"110146";"NI";"1101468";"Pimenteiras do Oeste (RO)";0;29;52;0,557692307692308;Inf
"257";"110146";"Parda";"1101468";"Pimenteiras do Oeste (RO)";1010;49;95;0,515789473684211;485,148514851485
"258";"110146";"Preta";"1101468";"Pimenteiras do Oeste (RO)";416;13;17;0,764705882352941;312,5
"259";"110147";"Amarela";"1101476";"Primavera de Rondônia (RO)";56;0;0;NA;0
"260";"110147";"Branca";"1101476";"Primavera de Rondônia (RO)";1565;3;8;0,375;19,1693290734824
"261";"110147";"Indígena";"1101476";"Primavera de Rondônia (RO)";8;0;0;NA;0
"262";"110147";"NI";"1101476";"Primavera de Rondônia (RO)";0;77;143;0,538461538461538;Inf
"263";"110147";"Parda";"1101476";"Primavera de Rondônia (RO)";1657;4;34;0,117647058823529;24,140012070006
"264";"110147";"Preta";"1101476";"Primavera de Rondônia (RO)";238;0;1;0;0
"265";"110148";"Amarela";"1101484";"São Felipe D'Oeste (RO)";66;0;0;NA;0
"266";"110148";"Branca";"1101484";"São Felipe D'Oeste (RO)";2516;2;13;0,153846153846154;7,94912559618442
"267";"110148";"Indígena";"1101484";"São Felipe D'Oeste (RO)";5;0;0;NA;0
"268";"110148";"NI";"1101484";"São Felipe D'Oeste (RO)";0;16;50;0,32;Inf
"269";"110148";"Parda";"1101484";"São Felipe D'Oeste (RO)";2969;24;66;0,363636363636364;80,8352980801617
"270";"110148";"Preta";"1101484";"São Felipe D'Oeste (RO)";462;0;0;NA;0
"271";"110149";"Amarela";"1101492";"São Francisco do Guaporé (RO)";112;0;2;0;0
"272";"110149";"Branca";"1101492";"São Francisco do Guaporé (RO)";5912;3;27;0,111111111111111;5,0744248985115
"273";"110149";"Indígena";"1101492";"São Francisco do Guaporé (RO)";379;0;0;NA;0
"274";"110149";"NI";"1101492";"São Francisco do Guaporé (RO)";0;11;83;0,132530120481928;Inf
"275";"110149";"Parda";"1101492";"São Francisco do Guaporé (RO)";8920;594;1125;0,528;665,919282511211
"276";"110149";"Preta";"1101492";"São Francisco do Guaporé (RO)";712;0;1;0;0
"277";"110150";"Amarela";"1101500";"Seringueiras (RO)";120;0;0;NA;0
"278";"110150";"Branca";"1101500";"Seringueiras (RO)";4758;54;138;0,391304347826087;113,493064312736
"279";"110150";"Indígena";"1101500";"Seringueiras (RO)";13;0;1;0;0
"280";"110150";"NI";"1101500";"Seringueiras (RO)";0;114;364;0,313186813186813;Inf
"281";"110150";"Parda";"1101500";"Seringueiras (RO)";5767;98;411;0,238442822384428;169,932373851222
"282";"110150";"Preta";"1101500";"Seringueiras (RO)";971;6;18;0,333333333333333;61,7919670442842
"283";"110155";"Amarela";"1101559";"Teixeirópolis (RO)";89;0;0;NA;0
"284";"110155";"Branca";"1101559";"Teixeirópolis (RO)";1656;28;52;0,538461538461538;169,082125603865
"285";"110155";"Indígena";"1101559";"Teixeirópolis (RO)";17;0;0;NA;0
"286";"110155";"NI";"1101559";"Teixeirópolis (RO)";0;41;108;0,37962962962963;Inf
"287";"110155";"Parda";"1101559";"Teixeirópolis (RO)";2736;105;185;0,567567567567568;383,771929824561
"288";"110155";"Preta";"1101559";"Teixeirópolis (RO)";390;1;2;0,5;25,6410256410256
"289";"110160";"Amarela";"1101609";"Theobroma (RO)";212;0;0;NA;0
